Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Notes
Tue Feb 26 2013,7:00 pm,Golden State Warriors,97,Indiana Pacers,108,Box Score,,
Tue Feb 26 2013,7:30 pm,Charlotte Bobcats,84,Los Angeles Clippers,106,Box Score,,
Tue Feb 26 2013,7:30 pm,Sacramento Kings,129,Miami Heat,141,Box Score,2OT,
Tue Feb 26 2013,7:00 pm,Brooklyn Nets,101,New Orleans Hornets,97,Box Score,,
Tue Feb 26 2013,7:00 pm,Orlando Magic,98,Philadelphia 76ers,84,Box Score,,
Tue Feb 26 2013,7:00 pm,Minnesota Timberwolves,83,Phoenix Suns,84,Box Score,OT,
Wed Feb 27 2013,7:00 pm,Toronto Raptors,92,Cleveland Cavaliers,103,Box Score,,
Wed Feb 27 2013,7:00 pm,Milwaukee Bucks,110,Houston Rockets,107,Box Score,,
Wed Feb 27 2013,7:00 pm,Dallas Mavericks,84,Memphis Grizzlies,90,Box Score,,
Wed Feb 27 2013,8:00 pm,Golden State Warriors,105,New York Knicks,109,Box Score,,
Wed Feb 27 2013,7:00 pm,New Orleans Hornets,74,Oklahoma City Thunder,119,Box Score,,
Wed Feb 27 2013,7:00 pm,Sacramento Kings,125,Orlando Magic,101,Box Score,,
Wed Feb 27 2013,7:30 pm,Denver Nuggets,111,Portland Trail Blazers,109,Box Score,,
Wed Feb 27 2013,7:30 pm,Phoenix Suns,105,San Antonio Spurs,101,Box Score,OT,
Wed Feb 27 2013,7:00 pm,Atlanta Hawks,102,Utah Jazz,91,Box Score,,
Wed Feb 27 2013,7:00 pm,Detroit Pistons,96,Washington Wizards,95,Box Score,,
Thu Feb 28 2013,7:00 pm,Philadelphia 76ers,82,Chicago Bulls,93,Box Score,,
Thu Feb 28 2013,7:00 pm,Los Angeles Clippers,99,Indiana Pacers,91,Box Score,,
Thu Feb 28 2013,7:30 pm,Minnesota Timberwolves,94,Los Angeles Lakers,116,Box Score,,Fri Mar 1 2013,7:30 pm,Golden State Warriors,86,Boston Celtics,94,Box Score,,
Fri Mar 1 2013,8:00 pm,Dallas Mavericks,98,Brooklyn Nets,90,Box Score,,
Fri Mar 1 2013,7:30 pm,Los Angeles Clippers,105,Cleveland Cavaliers,89,Box Score,,
Fri Mar 1 2013,8:30 pm,Oklahoma City Thunder,103,Denver Nuggets,105,Box Score,,
Fri Mar 1 2013,8:00 pm,Memphis Grizzlies,91,Miami Heat,98,Box Score,,
Fri Mar 1 2013,7:00 pm,Detroit Pistons,95,New Orleans Hornets,100,Box Score,,
Fri Mar 1 2013,7:00 pm,Houston Rockets,118,Orlando Magic,110,Box Score,,
Fri Mar 1 2013,7:00 pm,Atlanta Hawks,87,Phoenix Suns,92,Box Score,,
Fri Mar 1 2013,7:30 pm,Sacramento Kings,102,San Antonio Spurs,130,Box Score,,
Fri Mar 1 2013,7:00 pm,Indiana Pacers,93,Toronto Raptors,81,Box Score,,
Fri Mar 1 2013,7:00 pm,Charlotte Bobcats,68,Utah Jazz,98,Box Score,,
Fri Mar 1 2013,7:00 pm,New York Knicks,96,Washington Wizards,88,Box Score,,
Sat Mar 2 2013,7:00 pm,Brooklyn Nets,85,Chicago Bulls,96,Box Score,,
Sat Mar 2 2013,7:30 pm,Toronto Raptors,114,Milwaukee Bucks,122,Box Score,OT,
Sat Mar 2 2013,7:00 pm,Golden State Warriors,97,Philadelphia 76ers,104,Box Score,,
Sat Mar 2 2013,7:00 pm,Minnesota Timberwolves,94,Portland Trail Blazers,109,Box Score,,
Sun Mar 3 2013,6:00 pm,Dallas Mavericks,103,Houston Rockets,136,Box Score,,
Sun Mar 3 2013,8:00 pm,Chicago Bulls,92,Indiana Pacers,97,Box Score,,
Sun Mar 3 2013,12:30 pm,Oklahoma City Thunder,108,Los Angeles Clippers,104,Box Score,,
Sun Mar 3 2013,6:30 pm,Atlanta Hawks,98,Los Angeles Lakers,99,Box Score,,
Sun Mar 3 2013,1:00 pm,Miami Heat,99,New York Knicks,93,Box Score,,
Sun Mar 3 2013,6:00 pm,Memphis Grizzlies,108,Orlando Magic,82,Box Score,,
Sun Mar 3 2013,3:00 pm,Charlotte Bobcats,83,Sacramento Kings,119,Box Score,,
Sun Mar 3 2013,6:00 pm,Detroit Pistons,75,San Antonio Spurs,114,Box Score,,
Sun Mar 3 2013,6:00 pm,Philadelphia 76ers,87,Washington Wizards,90,Box Score,,
Mon Mar 4 2013,7:00 pm,New York Knicks,102,Cleveland Cavaliers,97,Box Score,,
Mon Mar 4 2013,7:00 pm,Atlanta Hawks,88,Denver Nuggets,104,Box Score,,
Mon Mar 4 2013,7:30 pm,Toronto Raptors,118,Golden State Warriors,125,Box Score,,
Mon Mar 4 2013,7:00 pm,Utah Jazz,108,Milwaukee Bucks,109,Box Score,OT,
Mon Mar 4 2013,7:00 pm,Miami Heat,97,Minnesota Timberwolves,81,Box Score,,
Mon Mar 4 2013,7:00 pm,Orlando Magic,105,New Orleans Hornets,102,Box Score,,
Mon Mar 4 2013,7:00 pm,Charlotte Bobcats,105,Portland Trail Blazers,122,Box Score,,
Tue Mar 5 2013,8:30 pm,Los Angeles Lakers,105,Oklahoma City Thunder,122,Box Score,,
Tue Mar 5 2013,7:00 pm,Boston Celtics,109,Philadelphia 76ers,101,Box Score,,
Tue Mar 5 2013,7:00 pm,Denver Nuggets,120,Sacramento Kings,113,Box Score,,
Wed Mar 6 2013,7:30 pm,Philadelphia 76ers,96,Atlanta Hawks,107,Box Score,,
Wed Mar 6 2013,7:00 pm,Brooklyn Nets,99,Charlotte Bobcats,78,Box Score,,
Wed Mar 6 2013,7:00 pm,Utah Jazz,101,Cleveland Cavaliers,104,Box Score,,
Wed Mar 6 2013,7:30 pm,Houston Rockets,108,Dallas Mavericks,112,Box Score,,
Wed Mar 6 2013,7:30 pm,New York Knicks,87,Detroit Pistons,77,Box Score,,
Wed Mar 6 2013,7:30 pm,Sacramento Kings,83,Golden State Warriors,87,Box Score,,
Wed Mar 6 2013,7:00 pm,Boston Celtics,83,Indiana Pacers,81,Box Score,,
Wed Mar 6 2013,7:30 pm,Milwaukee Bucks,101,Los Angeles Clippers,117,Box Score,,
Wed Mar 6 2013,7:00 pm,Portland Trail Blazers,85,Memphis Grizzlies,91,Box Score,,
Wed Mar 6 2013,7:30 pm,Orlando Magic,96,Miami Heat,97,Box Score,,
Wed Mar 6 2013,7:00 pm,Washington Wizards,82,Minnesota Timberwolves,87,Box Score,,
Wed Mar 6 2013,7:00 pm,Los Angeles Lakers,108,New Orleans Hornets,102,Box Score,,
Wed Mar 6 2013,7:00 pm,Toronto Raptors,98,Phoenix Suns,71,Box Score,,
Wed Mar 6 2013,8:00 pm,Chicago Bulls,83,San Antonio Spurs,101,Box Score,,
Thu Mar 7 2013,8:30 pm,Los Angeles Clippers,92,Denver Nuggets,107,Box Score,,
Thu Mar 7 2013,8:00 pm,Oklahoma City Thunder,95,New York Knicks,94,Box Score,,
Fri Mar 8 2013,8:00 pm,Atlanta Hawks,102,Boston Celtics,107,Box Score,OT,
Fri Mar 8 2013,7:30 pm,Washington Wizards,78,Brooklyn Nets,95,Box Score,,
Fri Mar 8 2013,7:00 pm,Oklahoma City Thunder,116,Charlotte Bobcats,94,Box Score,,
Fri Mar 8 2013,7:00 pm,Utah Jazz,88,Chicago Bulls,89,Box Score,,
Fri Mar 8 2013,7:30 pm,Memphis Grizzlies,103,Cleveland Cavaliers,92,Box Score,,
Fri Mar 8 2013,7:30 pm,Dallas Mavericks,102,Detroit Pistons,99,Box Score,,
Fri Mar 8 2013,7:30 pm,Houston Rockets,94,Golden State Warriors,88,Box Score,,
Fri Mar 8 2013,7:30 pm,Toronto Raptors,116,Los Angeles Lakers,118,Box Score,OT,
Fri Mar 8 2013,8:00 pm,Philadelphia 76ers,93,Miami Heat,102,Box Score,,
Fri Mar 8 2013,7:00 pm,Indiana Pacers,115,Orlando Magic,86,Box Score,,
Fri Mar 8 2013,7:00 pm,Phoenix Suns,112,Sacramento Kings,121,Box Score,,
Fri Mar 8 2013,7:30 pm,Portland Trail Blazers,136,San Antonio Spurs,106,Box Score,,
Sat Mar 9 2013,7:00 pm,Brooklyn Nets,93,Atlanta Hawks,80,Box Score,,
Sat Mar 9 2013,7:00 pm,Minnesota Timberwolves,88,Denver Nuggets,111,Box Score,,
Sat Mar 9 2013,7:30 pm,Milwaukee Bucks,103,Golden State Warriors,93,Box Score,,
Sat Mar 9 2013,7:00 pm,New Orleans Hornets,85,Memphis Grizzlies,96,Box Score,,
Sat Mar 9 2013,7:30 pm,Utah Jazz,84,New York Knicks,113,Box Score,,
Sat Mar 9 2013,7:00 pm,Houston Rockets,105,Phoenix Suns,107,Box Score,,
Sat Mar 9 2013,8:00 pm,Charlotte Bobcats,87,Washington Wizards,104,Box Score,,
Sun Mar 10 2013,6:30 pm,Detroit Pistons,97,Los Angeles Clippers,129,Box Score,,
Sun Mar 10 2013,12:30 pm,Chicago Bulls,81,Los Angeles Lakers,90,Box Score,,
Sun Mar 10 2013,6:00 pm,Indiana Pacers,91,Miami Heat,105,Box Score,,
Sun Mar 10 2013,6:00 pm,Dallas Mavericks,100,Minnesota Timberwolves,77,Box Score,,
Sun Mar 10 2013,6:00 pm,Portland Trail Blazers,96,New Orleans Hornets,98,Box Score,,
Sun Mar 10 2013,12:00 pm,Boston Celtics,79,Oklahoma City Thunder,91,Box Score,,
Sun Mar 10 2013,6:00 pm,Philadelphia 76ers,91,Orlando Magic,99,Box Score,,
Sun Mar 10 2013,6:00 pm,Milwaukee Bucks,115,Sacramento Kings,113,Box Score,,
Sun Mar 10 2013,6:00 pm,Cleveland Cavaliers,96,Toronto Raptors,100,Box Score,,
Mon Mar 11 2013,7:30 pm,New York Knicks,63,Golden State Warriors,92,Box Score,,
Mon Mar 11 2013,7:00 pm,Brooklyn Nets,97,Philadelphia 76ers,106,Box Score,,
Mon Mar 11 2013,7:00 pm,Denver Nuggets,108,Phoenix Suns,93,Box Score,,
Mon Mar 11 2013,7:30 pm,Oklahoma City Thunder,93,San Antonio Spurs,105,Box Score,,
Mon Mar 11 2013,7:00 pm,Detroit Pistons,90,Utah Jazz,103,Box Score,,
Tue Mar 12 2013,7:30 pm,New Orleans Hornets,98,Brooklyn Nets,108,Box Score,,
Tue Mar 12 2013,7:00 pm,Boston Celtics,74,Charlotte Bobcats,100,Box Score,,
Tue Mar 12 2013,7:00 pm,Washington Wizards,90,Cleveland Cavaliers,95,Box Score,,
Tue Mar 12 2013,7:30 pm,Atlanta Hawks,81,Miami Heat,98,Box Score,,
Tue Mar 12 2013,7:00 pm,Dallas Mavericks,115,Milwaukee Bucks,108,Box Score,,
Tue Mar 12 2013,7:00 pm,San Antonio Spurs,83,Minnesota Timberwolves,107,Box Score,,
Tue Mar 12 2013,7:00 pm,Los Angeles Lakers,106,Orlando Magic,97,Box Score,,
Tue Mar 12 2013,7:00 pm,Memphis Grizzlies,102,Portland Trail Blazers,97,Box Score,,
Wed Mar 13 2013,7:30 pm,Los Angeles Lakers,92,Atlanta Hawks,96,Box Score,,
Wed Mar 13 2013,7:30 pm,Toronto Raptors,88,Boston Celtics,112,Box Score,,
Wed Mar 13 2013,8:30 pm,New York Knicks,94,Denver Nuggets,117,Box Score,,
Wed Mar 13 2013,7:30 pm,Detroit Pistons,97,Golden State Warriors,105,Box Score,,
Wed Mar 13 2013,7:00 pm,Phoenix Suns,81,Houston Rockets,111,Box Score,,
Wed Mar 13 2013,7:00 pm,Minnesota Timberwolves,91,Indiana Pacers,107,Box Score,,
Wed Mar 13 2013,7:30 pm,Memphis Grizzlies,96,Los Angeles Clippers,85,Box Score,,
Wed Mar 13 2013,7:00 pm,Utah Jazz,87,Oklahoma City Thunder,110,Box Score,,
Wed Mar 13 2013,7:00 pm,Miami Heat,98,Philadelphia 76ers,94,Box Score,,
Wed Mar 13 2013,7:00 pm,Chicago Bulls,79,Sacramento Kings,121,Box Score,,
Wed Mar 13 2013,7:00 pm,Milwaukee Bucks,93,Washington Wizards,106,Box Score,,
Thu Mar 14 2013,7:30 pm,New York Knicks,90,Portland Trail Blazers,105,Box Score,,
Thu Mar 14 2013,7:00 pm,Dallas Mavericks,91,San Antonio Spurs,92,Box Score,,
Fri Mar 15 2013,7:30 pm,Phoenix Suns,94,Atlanta Hawks,107,Box Score,,
Fri Mar 15 2013,7:30 pm,Cleveland Cavaliers,86,Dallas Mavericks,96,Box Score,,
Fri Mar 15 2013,7:00 pm,Memphis Grizzlies,80,Denver Nuggets,87,Box Score,,
Fri Mar 15 2013,7:30 pm,Chicago Bulls,113,Golden State Warriors,95,Box Score,,
Fri Mar 15 2013,7:00 pm,Minnesota Timberwolves,100,Houston Rockets,108,Box Score,,
Fri Mar 15 2013,7:00 pm,Los Angeles Lakers,99,Indiana Pacers,93,Box Score,,
Fri Mar 15 2013,7:30 pm,Miami Heat,107,Milwaukee Bucks,94,Box Score,,
Fri Mar 15 2013,7:00 pm,Orlando Magic,104,Oklahoma City Thunder,117,Box Score,,
Fri Mar 15 2013,7:00 pm,Charlotte Bobcats,78,Toronto Raptors,92,Box Score,,
Fri Mar 15 2013,7:00 pm,New Orleans Hornets,87,Washington Wizards,96,Box Score,,
Sat Mar 16 2013,7:30 pm,Charlotte Bobcats,88,Boston Celtics,105,Box Score,,
Sat Mar 16 2013,7:30 pm,Indiana Pacers,91,Philadelphia 76ers,98,Box Score,,
Sat Mar 16 2013,7:00 pm,Detroit Pistons,101,Portland Trail Blazers,112,Box Score,,
Sat Mar 16 2013,7:30 pm,Cleveland Cavaliers,113,San Antonio Spurs,119,Box Score,,
Sat Mar 16 2013,8:00 pm,Memphis Grizzlies,84,Utah Jazz,90,Box Score,,
Sat Mar 16 2013,7:00 pm,Phoenix Suns,105,Washington Wizards,127,Box Score,,
Sun Mar 17 2013,8:00 pm,Atlanta Hawks,105,Brooklyn Nets,93,Box Score,,
Sun Mar 17 2013,6:30 pm,Oklahoma City Thunder,107,Dallas Mavericks,101,Box Score,,
Sun Mar 17 2013,6:00 pm,Golden State Warriors,108,Houston Rockets,78,Box Score,,
Sun Mar 17 2013,12:30 pm,New York Knicks,80,Los Angeles Clippers,93,Box Score,,
Sun Mar 17 2013,6:30 pm,Sacramento Kings,102,Los Angeles Lakers,113,Box Score,,
Sun Mar 17 2013,12:00 pm,Orlando Magic,109,Milwaukee Bucks,115,Box Score,,
Sun Mar 17 2013,6:00 pm,New Orleans Hornets,95,Minnesota Timberwolves,97,Box Score,,
Sun Mar 17 2013,1:00 pm,Miami Heat,108,Toronto Raptors,91,Box Score,,
Mon Mar 18 2013,7:30 pm,Dallas Mavericks,127,Atlanta Hawks,113,Box Score,,
Mon Mar 18 2013,8:00 pm,Miami Heat,105,Boston Celtics,103,Box Score,,
Mon Mar 18 2013,7:00 pm,Washington Wizards,114,Charlotte Bobcats,119,Box Score,,
Mon Mar 18 2013,7:00 pm,Denver Nuggets,119,Chicago Bulls,118,Box Score,OT,
Mon Mar 18 2013,7:00 pm,Indiana Pacers,111,Cleveland Cavaliers,90,Box Score,,
Mon Mar 18 2013,7:30 pm,Brooklyn Nets,119,Detroit Pistons,82,Box Score,,
Mon Mar 18 2013,7:00 pm,Minnesota Timberwolves,77,Memphis Grizzlies,92,Box Score,,
Mon Mar 18 2013,7:00 pm,Golden State Warriors,93,New Orleans Hornets,72,Box Score,,
Mon Mar 18 2013,7:00 pm,Portland Trail Blazers,100,Philadelphia 76ers,101,Box Score,,
Mon Mar 18 2013,7:00 pm,Los Angeles Lakers,76,Phoenix Suns,99,Box Score,,
Mon Mar 18 2013,8:30 pm,New York Knicks,90,Utah Jazz,83,Box Score,,
Tue Mar 19 2013,7:00 pm,Orlando Magic,73,Indiana Pacers,95,Box Score,,
Tue Mar 19 2013,7:00 pm,Portland Trail Blazers,95,Milwaukee Bucks,102,Box Score,,
Tue Mar 19 2013,7:00 pm,Denver Nuggets,114,Oklahoma City Thunder,104,Box Score,,
Tue Mar 19 2013,7:00 pm,Los Angeles Clippers,101,Sacramento Kings,116,Box Score,,
Wed Mar 20 2013,7:30 pm,Milwaukee Bucks,90,Atlanta Hawks,98,Box Score,,
Wed Mar 20 2013,7:00 pm,Toronto Raptors,101,Charlotte Bobcats,107,Box Score,,
Wed Mar 20 2013,7:00 pm,Miami Heat,98,Cleveland Cavaliers,95,Box Score,,
Wed Mar 20 2013,7:00 pm,Brooklyn Nets,113,Dallas Mavericks,96,Box Score,,
Wed Mar 20 2013,7:00 pm,Utah Jazz,93,Houston Rockets,100,Box Score,,
Wed Mar 20 2013,7:30 pm,Philadelphia 76ers,72,Los Angeles Clippers,101,Box Score,,
Wed Mar 20 2013,7:00 pm,Oklahoma City Thunder,89,Memphis Grizzlies,90,Box Score,OT,
Wed Mar 20 2013,7:00 pm,Boston Celtics,86,New Orleans Hornets,87,Box Score,,
Wed Mar 20 2013,7:30 pm,Orlando Magic,94,New York Knicks,106,Box Score,,
Wed Mar 20 2013,7:00 pm,Washington Wizards,88,Phoenix Suns,79,Box Score,,
Wed Mar 20 2013,7:30 pm,Golden State Warriors,93,San Antonio Spurs,104,Box Score,,
Thu Mar 21 2013,7:00 pm,Portland Trail Blazers,99,Chicago Bulls,89,Box Score,,
Thu Mar 21 2013,7:00 pm,Philadelphia 76ers,100,Denver Nuggets,101,Box Score,,
Thu Mar 21 2013,7:00 pm,Minnesota Timberwolves,98,Sacramento Kings,101,Box Score,,
Fri Mar 22 2013,7:30 pm,Portland Trail Blazers,104,Atlanta Hawks,93,Box Score,,
Fri Mar 22 2013,7:30 pm,Boston Celtics,94,Dallas Mavericks,104,Box Score,,
Fri Mar 22 2013,7:00 pm,Cleveland Cavaliers,78,Houston Rockets,116,Box Score,,
Fri Mar 22 2013,7:00 pm,Milwaukee Bucks,78,Indiana Pacers,102,Box Score,,
Fri Mar 22 2013,7:30 pm,Washington Wizards,103,Los Angeles Lakers,100,Box Score,,
Fri Mar 22 2013,7:30 pm,Detroit Pistons,89,Miami Heat,103,Box Score,,
Fri Mar 22 2013,7:00 pm,Memphis Grizzlies,83,New Orleans Hornets,90,Box Score,,
Fri Mar 22 2013,7:00 pm,Oklahoma City Thunder,97,Orlando Magic,89,Box Score,,
Fri Mar 22 2013,7:00 pm,Minnesota Timberwolves,117,Phoenix Suns,86,Box Score,,
Fri Mar 22 2013,7:30 pm,Utah Jazz,97,San Antonio Spurs,104,Box Score,OT,
Fri Mar 22 2013,7:00 pm,New York Knicks,99,Toronto Raptors,94,Box Score,,
Sat Mar 23 2013,7:00 pm,Detroit Pistons,92,Charlotte Bobcats,91,Box Score,,
Sat Mar 23 2013,7:00 pm,Indiana Pacers,84,Chicago Bulls,87,Box Score,,
Sat Mar 23 2013,7:00 pm,Sacramento Kings,95,Denver Nuggets,101,Box Score,,
Sat Mar 23 2013,7:30 pm,Washington Wizards,92,Golden State Warriors,101,Box Score,,
Sat Mar 23 2013,7:30 pm,Brooklyn Nets,95,Los Angeles Clippers,101,Box Score,,
Sat Mar 23 2013,7:00 pm,Boston Celtics,106,Memphis Grizzlies,110,Box Score,,
Sat Mar 23 2013,7:30 pm,Toronto Raptors,84,New York Knicks,110,Box Score,,
Sun Mar 24 2013,6:30 pm,Utah Jazz,108,Dallas Mavericks,113,Box Score,,
Sun Mar 24 2013,6:00 pm,San Antonio Spurs,95,Houston Rockets,96,Box Score,,
Sun Mar 24 2013,6:00 pm,Charlotte Bobcats,77,Miami Heat,109,Box Score,,
Sun Mar 24 2013,2:00 pm,Atlanta Hawks,104,Milwaukee Bucks,99,Box Score,,
Sun Mar 24 2013,6:00 pm,Chicago Bulls,104,Minnesota Timberwolves,97,Box Score,,
Sun Mar 24 2013,6:00 pm,Portland Trail Blazers,83,Oklahoma City Thunder,103,Box Score,,
Sun Mar 24 2013,6:00 pm,Brooklyn Nets,102,Phoenix Suns,100,Box Score,,
Sun Mar 24 2013,6:00 pm,Philadelphia 76ers,117,Sacramento Kings,103,Box Score,,
Mon Mar 25 2013,7:30 pm,Los Angeles Lakers,103,Golden State Warriors,109,Box Score,,
Mon Mar 25 2013,7:00 pm,Atlanta Hawks,94,Indiana Pacers,100,Box Score,,
Mon Mar 25 2013,7:00 pm,Denver Nuggets,86,New Orleans Hornets,110,Box Score,,
Mon Mar 25 2013,7:00 pm,Miami Heat,108,Orlando Magic,94,Box Score,,
Mon Mar 25 2013,7:00 pm,Philadelphia 76ers,91,Utah Jazz,107,Box Score,,
Mon Mar 25 2013,7:00 pm,Memphis Grizzlies,94,Washington Wizards,107,Box Score,,
Tue Mar 26 2013,7:00 pm,New York Knicks,100,Boston Celtics,85,Box Score,,
Tue Mar 26 2013,8:30 pm,Los Angeles Clippers,102,Dallas Mavericks,109,Box Score,OT,
Tue Mar 26 2013,7:30 pm,Minnesota Timberwolves,105,Detroit Pistons,82,Box Score,,
Wed Mar 27 2013,7:00 pm,Orlando Magic,108,Charlotte Bobcats,114,Box Score,,
Wed Mar 27 2013,7:00 pm,Miami Heat,97,Chicago Bulls,101,Box Score,,
Wed Mar 27 2013,7:00 pm,Boston Celtics,93,Cleveland Cavaliers,92,Box Score,,
Wed Mar 27 2013,7:30 pm,Sacramento Kings,105,Golden State Warriors,98,Box Score,,
Wed Mar 27 2013,7:00 pm,Indiana Pacers,100,Houston Rockets,91,Box Score,,
Wed Mar 27 2013,7:00 pm,Los Angeles Lakers,120,Minnesota Timberwolves,117,Box Score,,
Wed Mar 27 2013,7:00 pm,Los Angeles Clippers,105,New Orleans Hornets,91,Box Score,,
Wed Mar 27 2013,7:30 pm,Memphis Grizzlies,101,New York Knicks,108,Box Score,,
Wed Mar 27 2013,7:00 pm,Washington Wizards,80,Oklahoma City Thunder,103,Box Score,,
Wed Mar 27 2013,7:00 pm,Milwaukee Bucks,92,Philadelphia 76ers,100,Box Score,,
Wed Mar 27 2013,7:30 pm,Brooklyn Nets,111,Portland Trail Blazers,93,Box Score,,
Wed Mar 27 2013,7:30 pm,Denver Nuggets,99,San Antonio Spurs,100,Box Score,,
Wed Mar 27 2013,7:00 pm,Atlanta Hawks,107,Toronto Raptors,88,Box Score,,
Wed Mar 27 2013,7:00 pm,Phoenix Suns,88,Utah Jazz,103,Box Score,,
Thu Mar 28 2013,7:30 pm,Indiana Pacers,103,Dallas Mavericks,78,Box Score,,
Thu Mar 28 2013,7:00 pm,Los Angeles Lakers,103,Milwaukee Bucks,113,Box Score,,
Thu Mar 28 2013,7:00 pm,Sacramento Kings,117,Phoenix Suns,103,Box Score,,
Fri Mar 29 2013,7:30 pm,Atlanta Hawks,107,Boston Celtics,118,Box Score,,
Fri Mar 29 2013,7:30 pm,Philadelphia 76ers,97,Cleveland Cavaliers,87,Box Score,,
Fri Mar 29 2013,7:00 pm,Brooklyn Nets,87,Denver Nuggets,109,Box Score,,
Fri Mar 29 2013,7:30 pm,Toronto Raptors,99,Detroit Pistons,82,Box Score,,
Fri Mar 29 2013,7:00 pm,Houston Rockets,94,Memphis Grizzlies,103,Box Score,,
Fri Mar 29 2013,7:00 pm,Oklahoma City Thunder,93,Minnesota Timberwolves,101,Box Score,,
Fri Mar 29 2013,7:00 pm,Miami Heat,108,New Orleans Hornets,89,Box Score,,
Fri Mar 29 2013,7:30 pm,Charlotte Bobcats,102,New York Knicks,111,Box Score,,
Fri Mar 29 2013,7:00 pm,Washington Wizards,92,Orlando Magic,97,Box Score,,
Fri Mar 29 2013,7:00 pm,Utah Jazz,105,Portland Trail Blazers,95,Box Score,,
Fri Mar 29 2013,7:30 pm,Los Angeles Clippers,102,San Antonio Spurs,104,Box Score,,
Sat Mar 30 2013,7:00 pm,Orlando Magic,88,Atlanta Hawks,97,Box Score,,
Sat Mar 30 2013,1:00 pm,Chicago Bulls,98,Dallas Mavericks,100,Box Score,,
Sat Mar 30 2013,7:30 pm,Portland Trail Blazers,98,Golden State Warriors,125,Box Score,,
Sat Mar 30 2013,7:00 pm,Los Angeles Clippers,81,Houston Rockets,98,Box Score,,
Sat Mar 30 2013,7:30 pm,Oklahoma City Thunder,109,Milwaukee Bucks,99,Box Score,,
Sat Mar 30 2013,7:00 pm,Memphis Grizzlies,99,Minnesota Timberwolves,86,Box Score,,
Sat Mar 30 2013,8:00 pm,Charlotte Bobcats,92,Philadelphia 76ers,100,Box Score,,
Sat Mar 30 2013,7:00 pm,Indiana Pacers,112,Phoenix Suns,104,Box Score,,
Sat Mar 30 2013,7:00 pm,Los Angeles Lakers,103,Sacramento Kings,98,Box Score,,
Sat Mar 30 2013,7:00 pm,Brooklyn Nets,107,Utah Jazz,116,Box Score,,
Sun Mar 31 2013,6:00 pm,Detroit Pistons,94,Chicago Bulls,95,Box Score,,
Sun Mar 31 2013,5:00 pm,Cleveland Cavaliers,92,New Orleans Hornets,112,Box Score,,
Sun Mar 31 2013,7:30 pm,Boston Celtics,89,New York Knicks,108,Box Score,,
Sun Mar 31 2013,6:00 pm,Miami Heat,88,San Antonio Spurs,86,Box Score,,
Sun Mar 31 2013,6:00 pm,Toronto Raptors,92,Washington Wizards,109,Box Score,,
Mon Apr 1 2013,7:30 pm,Cleveland Cavaliers,94,Atlanta Hawks,102,Box Score,,
Mon Apr 1 2013,7:00 pm,Orlando Magic,103,Houston Rockets,111,Box Score,,
Mon Apr 1 2013,7:30 pm,Indiana Pacers,109,Los Angeles Clippers,106,Box Score,,
Mon Apr 1 2013,7:00 pm,San Antonio Spurs,90,Memphis Grizzlies,92,Box Score,,
Mon Apr 1 2013,7:00 pm,Charlotte Bobcats,102,Milwaukee Bucks,131,Box Score,,
Mon Apr 1 2013,7:00 pm,Boston Celtics,100,Minnesota Timberwolves,110,Box Score,,
Mon Apr 1 2013,7:00 pm,Detroit Pistons,108,Toronto Raptors,98,Box Score,,
Mon Apr 1 2013,7:00 pm,Portland Trail Blazers,102,Utah Jazz,112,Box Score,,
Tue Apr 2 2013,7:30 pm,Dallas Mavericks,81,Los Angeles Lakers,101,Box Score,,
Tue Apr 2 2013,8:00 pm,New York Knicks,102,Miami Heat,90,Box Score,,
Tue Apr 2 2013,7:00 pm,Chicago Bulls,86,Washington Wizards,90,Box Score,,
Wed Apr 3 2013,7:00 pm,New York Knicks,95,Atlanta Hawks,82,Box Score,,
Wed Apr 3 2013,7:30 pm,Detroit Pistons,93,Boston Celtics,98,Box Score,,
Wed Apr 3 2013,7:00 pm,Philadelphia 76ers,83,Charlotte Bobcats,88,Box Score,,
Wed Apr 3 2013,7:00 pm,Brooklyn Nets,113,Cleveland Cavaliers,95,Box Score,,
Wed Apr 3 2013,7:30 pm,New Orleans Hornets,88,Golden State Warriors,98,Box Score,,
Wed Apr 3 2013,7:30 pm,Phoenix Suns,101,Los Angeles Clippers,126,Box Score,,
Wed Apr 3 2013,7:00 pm,Minnesota Timberwolves,107,Milwaukee Bucks,98,Box Score,,
Wed Apr 3 2013,7:00 pm,Memphis Grizzlies,94,Portland Trail Blazers,76,Box Score,,
Wed Apr 3 2013,7:00 pm,Houston Rockets,112,Sacramento Kings,102,Box Score,,
Wed Apr 3 2013,7:30 pm,Orlando Magic,84,San Antonio Spurs,98,Box Score,,
Wed Apr 3 2013,7:00 pm,Washington Wizards,78,Toronto Raptors,88,Box Score,,
Wed Apr 3 2013,7:00 pm,Denver Nuggets,113,Utah Jazz,96,Box Score,,
Thu Apr 4 2013,7:00 pm,Chicago Bulls,92,Brooklyn Nets,90,Box Score,,
Thu Apr 4 2013,7:00 pm,Dallas Mavericks,94,Denver Nuggets,95,Box Score,,
Thu Apr 4 2013,8:30 pm,San Antonio Spurs,88,Oklahoma City Thunder,100,Box Score,,
Fri Apr 5 2013,7:30 pm,Philadelphia 76ers,101,Atlanta Hawks,90,Box Score,,
