Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Notes
Wed Feb 24 2010,7:30 PM,Detroit Pistons,91,Los Angeles Clippers,97,Box Score,,
Wed Feb 24 2010,7:00 PM,New Orleans Hornets,95,Milwaukee Bucks,115,Box Score,,
Wed Feb 24 2010,7:00 PM,Philadelphia 76ers,95,Phoenix Suns,106,Box Score,,
Wed Feb 24 2010,7:30 PM,Oklahoma City Thunder,87,San Antonio Spurs,95,Box Score,,
Wed Feb 24 2010,7:00 PM,Portland Trail Blazers,101,Toronto Raptors,87,Box Score,,
Wed Feb 24 2010,7:00 PM,Charlotte Bobcats,93,Utah Jazz,102,Box Score,,
Wed Feb 24 2010,7:00 PM,Memphis Grizzlies,99,Washington Wizards,94,Box Score,,
Thu Feb 25 2010,8:00 PM,Cleveland Cavaliers,108,Boston Celtics,88,Box Score,,
Thu Feb 25 2010,7:30 PM,Denver Nuggets,127,Golden State Warriors,112,Box Score,,
Thu Feb 25 2010,7:00 PM,Milwaukee Bucks,112,Indiana Pacers,110,Box Score,,
Fri Feb 26 2010,7:00 PM,Dallas Mavericks,111,Atlanta Hawks,103,Box Score,OT,
Fri Feb 26 2010,7:00 PM,Portland Trail Blazers,111,Chicago Bulls,115,Box Score,OT,
Fri Feb 26 2010,7:00 PM,Detroit Pistons,102,Denver Nuggets,107,Box Score,,
Fri Feb 26 2010,7:30 PM,San Antonio Spurs,104,Houston Rockets,109,Box Score,,
Fri Feb 26 2010,7:30 PM,Philadelphia 76ers,90,Los Angeles Lakers,99,Box Score,,
Fri Feb 26 2010,7:00 PM,Charlotte Bobcats,93,Memphis Grizzlies,89,Box Score,,
Fri Feb 26 2010,8:30 PM,Orlando Magic,93,New Orleans Hornets,100,Box Score,,
Fri Feb 26 2010,7:00 PM,Minnesota Timberwolves,92,Oklahoma City Thunder,109,Box Score,,
Fri Feb 26 2010,7:00 PM,Los Angeles Clippers,112,Phoenix Suns,125,Box Score,,
Fri Feb 26 2010,7:00 PM,Utah Jazz,99,Sacramento Kings,103,Box Score,,
Fri Feb 26 2010,7:00 PM,Cleveland Cavaliers,126,Toronto Raptors,118,Box Score,OT,
Fri Feb 26 2010,7:00 PM,New York Knicks,118,Washington Wizards,116,Box Score,OT,
Sat Feb 27 2010,1:00 PM,New Jersey Nets,104,Boston Celtics,96,Box Score,,
Sat Feb 27 2010,7:30 PM,Detroit Pistons,88,Golden State Warriors,95,Box Score,,
Sat Feb 27 2010,7:00 PM,Chicago Bulls,90,Indiana Pacers,100,Box Score,,
Sat Feb 27 2010,3:30 PM,Milwaukee Bucks,94,Miami Heat,71,Box Score,,
Sat Feb 27 2010,7:00 PM,Portland Trail Blazers,110,Minnesota Timberwolves,91,Box Score,,
Sat Feb 27 2010,7:30 PM,Memphis Grizzlies,120,New York Knicks,109,Box Score,,
Sat Feb 27 2010,7:00 PM,Houston Rockets,110,Utah Jazz,133,Box Score,,
Sun Feb 28 2010,6:00 PM,Milwaukee Bucks,102,Atlanta Hawks,106,Box Score,OT,
Sun Feb 28 2010,8:30 PM,New Orleans Hornets,100,Dallas Mavericks,108,Box Score,,
Sun Feb 28 2010,12:30 PM,Denver Nuggets,89,Los Angeles Lakers,95,Box Score,,
Sun Feb 28 2010,6:00 PM,Washington Wizards,89,New Jersey Nets,85,Box Score,,
Sun Feb 28 2010,6:00 PM,Toronto Raptors,99,Oklahoma City Thunder,119,Box Score,,
Sun Feb 28 2010,7:00 PM,Miami Heat,80,Orlando Magic,96,Box Score,,
Sun Feb 28 2010,6:00 PM,Los Angeles Clippers,92,Sacramento Kings,97,Box Score,,
Sun Feb 28 2010,12:00 PM,Phoenix Suns,110,San Antonio Spurs,113,Box Score,,
Mon Mar 1 2010,7:00 PM,Dallas Mavericks,89,Charlotte Bobcats,84,Box Score,,
Mon Mar 1 2010,7:00 PM,Atlanta Hawks,116,Chicago Bulls,92,Box Score,,
Mon Mar 1 2010,7:00 PM,New York Knicks,93,Cleveland Cavaliers,124,Box Score,,
Mon Mar 1 2010,7:30 PM,Toronto Raptors,92,Houston Rockets,116,Box Score,,
Mon Mar 1 2010,7:30 PM,Utah Jazz,104,Los Angeles Clippers,108,Box Score,,
Mon Mar 1 2010,7:00 PM,Portland Trail Blazers,103,Memphis Grizzlies,93,Box Score,,
Mon Mar 1 2010,7:00 PM,San Antonio Spurs,106,New Orleans Hornets,92,Box Score,,
Mon Mar 1 2010,7:00 PM,Orlando Magic,126,Philadelphia 76ers,105,Box Score,,
Mon Mar 1 2010,7:00 PM,Denver Nuggets,85,Phoenix Suns,101,Box Score,,
Tue Mar 2 2010,7:30 PM,Boston Celtics,105,Detroit Pistons,100,Box Score,,
Tue Mar 2 2010,7:30 PM,Indiana Pacers,99,Los Angeles Lakers,122,Box Score,,
Tue Mar 2 2010,7:30 PM,Golden State Warriors,106,Miami Heat,110,Box Score,,
Tue Mar 2 2010,7:00 PM,Sacramento Kings,107,Oklahoma City Thunder,113,Box Score,,
Wed Mar 3 2010,7:00 PM,Philadelphia 76ers,93,Atlanta Hawks,112,Box Score,,
Wed Mar 3 2010,7:30 PM,Charlotte Bobcats,80,Boston Celtics,104,Box Score,,
Wed Mar 3 2010,7:30 PM,Minnesota Timberwolves,109,Dallas Mavericks,112,Box Score,,
Wed Mar 3 2010,7:00 PM,Oklahoma City Thunder,90,Denver Nuggets,119,Box Score,,
Wed Mar 3 2010,7:30 PM,Sacramento Kings,84,Houston Rockets,81,Box Score,,
Wed Mar 3 2010,7:30 PM,Phoenix Suns,127,Los Angeles Clippers,101,Box Score,,
Wed Mar 3 2010,7:00 PM,Washington Wizards,87,Milwaukee Bucks,100,Box Score,,
Wed Mar 3 2010,7:30 PM,Cleveland Cavaliers,111,New Jersey Nets,92,Box Score,,
Wed Mar 3 2010,7:00 PM,Memphis Grizzlies,104,New Orleans Hornets,100,Box Score,,
Wed Mar 3 2010,7:30 PM,Detroit Pistons,104,New York Knicks,128,Box Score,,
Wed Mar 3 2010,7:00 PM,Golden State Warriors,90,Orlando Magic,117,Box Score,,
Wed Mar 3 2010,7:00 PM,Indiana Pacers,79,Portland Trail Blazers,102,Box Score,,
Thu Mar 4 2010,7:00 PM,Memphis Grizzlies,105,Chicago Bulls,96,Box Score,,
Thu Mar 4 2010,8:00 PM,Los Angeles Lakers,111,Miami Heat,114,Box Score,OT,
Thu Mar 4 2010,8:30 PM,Utah Jazz,116,Phoenix Suns,108,Box Score,,
Fri Mar 5 2010,7:30 PM,Golden State Warriors,122,Atlanta Hawks,127,Box Score,,
Fri Mar 5 2010,7:00 PM,Los Angeles Lakers,83,Charlotte Bobcats,98,Box Score,,
Fri Mar 5 2010,7:00 PM,Detroit Pistons,92,Cleveland Cavaliers,99,Box Score,,
Fri Mar 5 2010,7:30 PM,Sacramento Kings,100,Dallas Mavericks,108,Box Score,,
Fri Mar 5 2010,7:00 PM,Indiana Pacers,114,Denver Nuggets,122,Box Score,,
Fri Mar 5 2010,7:30 PM,Oklahoma City Thunder,104,Los Angeles Clippers,87,Box Score,,
Fri Mar 5 2010,8:00 PM,Orlando Magic,97,New Jersey Nets,87,Box Score,,
Fri Mar 5 2010,7:00 PM,Boston Celtics,96,Philadelphia 76ers,86,Box Score,,
Fri Mar 5 2010,8:30 PM,New Orleans Hornets,91,San Antonio Spurs,102,Box Score,,
Fri Mar 5 2010,7:00 PM,New York Knicks,96,Toronto Raptors,102,Box Score,,
Fri Mar 5 2010,7:00 PM,Milwaukee Bucks,102,Washington Wizards,74,Box Score,,
Sat Mar 6 2010,7:00 PM,Golden State Warriors,90,Charlotte Bobcats,101,Box Score,,
Sat Mar 6 2010,7:00 PM,Dallas Mavericks,122,Chicago Bulls,116,Box Score,,
Sat Mar 6 2010,7:00 PM,San Antonio Spurs,102,Memphis Grizzlies,92,Box Score,,
Sat Mar 6 2010,7:30 PM,Atlanta Hawks,94,Miami Heat,100,Box Score,,
Sat Mar 6 2010,7:30 PM,Cleveland Cavaliers,85,Milwaukee Bucks,92,Box Score,,
Sat Mar 6 2010,7:00 PM,Houston Rockets,112,Minnesota Timberwolves,98,Box Score,,
Sat Mar 6 2010,7:30 PM,New Jersey Nets,113,New York Knicks,93,Box Score,,
Sat Mar 6 2010,7:00 PM,Indiana Pacers,105,Phoenix Suns,113,Box Score,,
Sat Mar 6 2010,7:00 PM,Los Angeles Clippers,85,Utah Jazz,107,Box Score,,
Sun Mar 7 2010,8:00 PM,Washington Wizards,83,Boston Celtics,86,Box Score,,
Sun Mar 7 2010,8:30 PM,Portland Trail Blazers,106,Denver Nuggets,118,Box Score,,
Sun Mar 7 2010,6:00 PM,Houston Rockets,107,Detroit Pistons,110,Box Score,OT,
Sun Mar 7 2010,2:30 PM,Los Angeles Lakers,94,Orlando Magic,96,Box Score,,
Sun Mar 7 2010,6:00 PM,Oklahoma City Thunder,108,Sacramento Kings,102,Box Score,,
Sun Mar 7 2010,12:00 PM,Philadelphia 76ers,114,Toronto Raptors,101,Box Score,,
Mon Mar 8 2010,7:00 PM,San Antonio Spurs,95,Cleveland Cavaliers,97,Box Score,,
Mon Mar 8 2010,7:00 PM,New Jersey Nets,101,Memphis Grizzlies,107,Box Score,,
Mon Mar 8 2010,7:00 PM,Dallas Mavericks,125,Minnesota Timberwolves,112,Box Score,,
Mon Mar 8 2010,7:00 PM,Golden State Warriors,131,New Orleans Hornets,135,Box Score,,
Mon Mar 8 2010,7:30 PM,Atlanta Hawks,98,New York Knicks,99,Box Score,,
Tue Mar 9 2010,7:00 PM,Miami Heat,78,Charlotte Bobcats,83,Box Score,,
Tue Mar 9 2010,7:00 PM,Utah Jazz,132,Chicago Bulls,108,Box Score,,
Tue Mar 9 2010,7:00 PM,Philadelphia 76ers,96,Indiana Pacers,107,Box Score,,
Tue Mar 9 2010,7:30 PM,Toronto Raptors,107,Los Angeles Lakers,109,Box Score,,
Tue Mar 9 2010,7:00 PM,Boston Celtics,84,Milwaukee Bucks,86,Box Score,,
Tue Mar 9 2010,7:00 PM,Los Angeles Clippers,87,Orlando Magic,113,Box Score,,
Tue Mar 9 2010,7:00 PM,Sacramento Kings,81,Portland Trail Blazers,88,Box Score,,
Tue Mar 9 2010,7:00 PM,Houston Rockets,96,Washington Wizards,88,Box Score,,
Wed Mar 10 2010,7:30 PM,Memphis Grizzlies,111,Boston Celtics,91,Box Score,,
Wed Mar 10 2010,7:30 PM,New Jersey Nets,87,Dallas Mavericks,96,Box Score,,
Wed Mar 10 2010,7:30 PM,Utah Jazz,115,Detroit Pistons,104,Box Score,,
Wed Mar 10 2010,7:30 PM,Los Angeles Clippers,97,Miami Heat,108,Box Score,,
Wed Mar 10 2010,7:00 PM,Denver Nuggets,110,Minnesota Timberwolves,102,Box Score,,
Wed Mar 10 2010,7:00 PM,New Orleans Hornets,83,Oklahoma City Thunder,98,Box Score,,
Wed Mar 10 2010,7:00 PM,Charlotte Bobcats,102,Philadelphia 76ers,87,Box Score,,
Wed Mar 10 2010,7:00 PM,Toronto Raptors,90,Sacramento Kings,113,Box Score,,
Wed Mar 10 2010,7:30 PM,New York Knicks,87,San Antonio Spurs,97,Box Score,,
Thu Mar 11 2010,7:30 PM,Portland Trail Blazers,110,Golden State Warriors,105,Box Score,,
Thu Mar 11 2010,8:00 PM,Chicago Bulls,82,Orlando Magic,111,Box Score,,
Thu Mar 11 2010,7:00 PM,Atlanta Hawks,105,Washington Wizards,99,Box Score,,
Fri Mar 12 2010,7:30 PM,Indiana Pacers,103,Boston Celtics,122,Box Score,,
Fri Mar 12 2010,7:00 PM,Los Angeles Clippers,98,Charlotte Bobcats,106,Box Score,,
Fri Mar 12 2010,8:00 PM,Washington Wizards,87,Detroit Pistons,101,Box Score,,
Fri Mar 12 2010,7:00 PM,New York Knicks,112,Memphis Grizzlies,119,Box Score,,
Fri Mar 12 2010,7:30 PM,Chicago Bulls,95,Miami Heat,108,Box Score,,
Fri Mar 12 2010,7:30 PM,Utah Jazz,87,Milwaukee Bucks,95,Box Score,,
Fri Mar 12 2010,7:00 PM,San Antonio Spurs,103,Minnesota Timberwolves,85,Box Score,,
Fri Mar 12 2010,7:00 PM,Denver Nuggets,102,New Orleans Hornets,95,Box Score,,
Fri Mar 12 2010,7:00 PM,New Jersey Nets,102,Oklahoma City Thunder,104,Box Score,,
Fri Mar 12 2010,7:00 PM,Cleveland Cavaliers,100,Philadelphia 76ers,95,Box Score,,
Fri Mar 12 2010,7:00 PM,Los Angeles Lakers,102,Phoenix Suns,96,Box Score,,
Fri Mar 12 2010,7:00 PM,Portland Trail Blazers,110,Sacramento Kings,94,Box Score,,
Sat Mar 13 2010,7:00 PM,Detroit Pistons,99,Atlanta Hawks,112,Box Score,,
Sat Mar 13 2010,7:30 PM,New York Knicks,128,Dallas Mavericks,94,Box Score,,
Sat Mar 13 2010,7:30 PM,Toronto Raptors,112,Golden State Warriors,124,Box Score,,
Sat Mar 13 2010,7:30 PM,New Jersey Nets,108,Houston Rockets,116,Box Score,,
Sat Mar 13 2010,7:00 PM,Denver Nuggets,125,Memphis Grizzlies,108,Box Score,,
Sat Mar 13 2010,7:30 PM,Los Angeles Clippers,88,San Antonio Spurs,118,Box Score,,
Sat Mar 13 2010,7:00 PM,Orlando Magic,109,Washington Wizards,95,Box Score,,
Sun Mar 14 2010,3:30 PM,Boston Celtics,93,Cleveland Cavaliers,104,Box Score,,
Sun Mar 14 2010,6:00 PM,Philadelphia 76ers,91,Miami Heat,104,Box Score,,
Sun Mar 14 2010,12:00 PM,Indiana Pacers,94,Milwaukee Bucks,98,Box Score,,
Sun Mar 14 2010,6:00 PM,Utah Jazz,111,Oklahoma City Thunder,119,Box Score,,
Sun Mar 14 2010,6:00 PM,Charlotte Bobcats,96,Orlando Magic,89,Box Score,,
Sun Mar 14 2010,6:00 PM,New Orleans Hornets,106,Phoenix Suns,120,Box Score,,
Sun Mar 14 2010,6:00 PM,Toronto Raptors,98,Portland Trail Blazers,109,Box Score,,
Sun Mar 14 2010,6:00 PM,Minnesota Timberwolves,100,Sacramento Kings,114,Box Score,,
Mon Mar 15 2010,8:00 PM,Detroit Pistons,93,Boston Celtics,119,Box Score,,
Mon Mar 15 2010,7:30 PM,Los Angeles Lakers,124,Golden State Warriors,121,Box Score,,
Mon Mar 15 2010,7:30 PM,Denver Nuggets,123,Houston Rockets,125,Box Score,,
Mon Mar 15 2010,7:30 PM,New Orleans Hornets,108,Los Angeles Clippers,100,Box Score,,
Mon Mar 15 2010,7:00 PM,New York Knicks,94,Philadelphia 76ers,84,Box Score,,
Mon Mar 15 2010,7:00 PM,Washington Wizards,89,Utah Jazz,112,Box Score,,
Tue Mar 16 2010,7:00 PM,Washington Wizards,87,Denver Nuggets,97,Box Score,,
Tue Mar 16 2010,7:30 PM,Cleveland Cavaliers,113,Detroit Pistons,101,Box Score,,
Tue Mar 16 2010,7:00 PM,Charlotte Bobcats,94,Indiana Pacers,99,Box Score,,
Tue Mar 16 2010,7:00 PM,Chicago Bulls,97,Memphis Grizzlies,104,Box Score,,
Tue Mar 16 2010,7:30 PM,San Antonio Spurs,88,Miami Heat,76,Box Score,,
Tue Mar 16 2010,7:30 PM,Atlanta Hawks,108,New Jersey Nets,84,Box Score,,
Tue Mar 16 2010,7:00 PM,Minnesota Timberwolves,114,Phoenix Suns,152,Box Score,,
Tue Mar 16 2010,7:00 PM,Los Angeles Lakers,106,Sacramento Kings,99,Box Score,,
Wed Mar 17 2010,7:30 PM,New York Knicks,97,Boston Celtics,109,Box Score,,
Wed Mar 17 2010,7:00 PM,Oklahoma City Thunder,92,Charlotte Bobcats,100,Box Score,,
Wed Mar 17 2010,7:00 PM,Indiana Pacers,94,Cleveland Cavaliers,99,Box Score,,
Wed Mar 17 2010,7:30 PM,Chicago Bulls,106,Dallas Mavericks,113,Box Score,,
Wed Mar 17 2010,7:30 PM,New Orleans Hornets,121,Golden State Warriors,131,Box Score,,
Wed Mar 17 2010,7:30 PM,Memphis Grizzlies,94,Houston Rockets,107,Box Score,,
Wed Mar 17 2010,7:30 PM,Milwaukee Bucks,93,Los Angeles Clippers,101,Box Score,,
Wed Mar 17 2010,8:00 PM,San Antonio Spurs,84,Orlando Magic,110,Box Score,,
Wed Mar 17 2010,7:00 PM,New Jersey Nets,97,Philadelphia 76ers,108,Box Score,,
Wed Mar 17 2010,7:00 PM,Atlanta Hawks,105,Toronto Raptors,106,Box Score,,
Wed Mar 17 2010,7:00 PM,Minnesota Timberwolves,100,Utah Jazz,122,Box Score,,
Thu Mar 18 2010,7:30 PM,New Orleans Hornets,80,Denver Nuggets,93,Box Score,,
Thu Mar 18 2010,7:00 PM,Orlando Magic,108,Miami Heat,102,Box Score,OT,
Fri Mar 19 2010,7:30 PM,Charlotte Bobcats,92,Atlanta Hawks,93,Box Score,OT,
Fri Mar 19 2010,7:00 PM,Cleveland Cavaliers,92,Chicago Bulls,85,Box Score,,
Fri Mar 19 2010,7:30 PM,Boston Celtics,94,Houston Rockets,87,Box Score,,
Fri Mar 19 2010,7:00 PM,Detroit Pistons,102,Indiana Pacers,106,Box Score,,
Fri Mar 19 2010,7:30 PM,Minnesota Timberwolves,96,Los Angeles Lakers,104,Box Score,,
Fri Mar 19 2010,7:30 PM,Philadelphia 76ers,88,New York Knicks,92,Box Score,,
Fri Mar 19 2010,7:00 PM,Utah Jazz,100,Phoenix Suns,110,Box Score,,
Fri Mar 19 2010,7:00 PM,Washington Wizards,74,Portland Trail Blazers,76,Box Score,,
Fri Mar 19 2010,7:00 PM,Milwaukee Bucks,114,Sacramento Kings,108,Box Score,2OT,
Fri Mar 19 2010,7:30 PM,Golden State Warriors,116,San Antonio Spurs,147,Box Score,,
Fri Mar 19 2010,7:00 PM,Oklahoma City Thunder,115,Toronto Raptors,89,Box Score,,
Sat Mar 20 2010,8:00 PM,Boston Celtics,102,Dallas Mavericks,93,Box Score,,
Sat Mar 20 2010,7:00 PM,Milwaukee Bucks,102,Denver Nuggets,97,Box Score,,
Sat Mar 20 2010,7:00 PM,Golden State Warriors,107,Memphis Grizzlies,123,Box Score,,
Sat Mar 20 2010,7:30 PM,Charlotte Bobcats,71,Miami Heat,77,Box Score,,
Sat Mar 20 2010,7:30 PM,Toronto Raptors,100,New Jersey Nets,90,Box Score,,
Sat Mar 20 2010,7:00 PM,Chicago Bulls,98,Philadelphia 76ers,84,Box Score,,
Sat Mar 20 2010,7:00 PM,New Orleans Hornets,86,Utah Jazz,106,Box Score,,
Sun Mar 21 2010,8:00 PM,San Antonio Spurs,114,Atlanta Hawks,119,Box Score,OT,
Sun Mar 21 2010,6:00 PM,Detroit Pistons,79,Cleveland Cavaliers,104,Box Score,,
Sun Mar 21 2010,2:30 PM,Oklahoma City Thunder,101,Indiana Pacers,121,Box Score,,
Sun Mar 21 2010,12:30 PM,Sacramento Kings,102,Los Angeles Clippers,89,Box Score,,
Sun Mar 21 2010,6:30 PM,Washington Wizards,92,Los Angeles Lakers,99,Box Score,,
Sun Mar 21 2010,1:00 PM,Houston Rockets,116,New York Knicks,112,Box Score,,
Sun Mar 21 2010,7:30 PM,Portland Trail Blazers,87,Phoenix Suns,93,Box Score,,
Mon Mar 22 2010,7:00 PM,Houston Rockets,88,Chicago Bulls,98,Box Score,,
Mon Mar 22 2010,7:30 PM,Phoenix Suns,133,Golden State Warriors,131,Box Score,,
Mon Mar 22 2010,7:00 PM,Atlanta Hawks,95,Milwaukee Bucks,98,Box Score,,
Mon Mar 22 2010,7:00 PM,Toronto Raptors,106,Minnesota Timberwolves,100,Box Score,,
Mon Mar 22 2010,7:30 PM,Miami Heat,99,New Jersey Nets,89,Box Score,,
Mon Mar 22 2010,7:00 PM,Dallas Mavericks,99,New Orleans Hornets,115,Box Score,,
Mon Mar 22 2010,7:00 PM,San Antonio Spurs,99,Oklahoma City Thunder,96,Box Score,,
Mon Mar 22 2010,7:00 PM,Orlando Magic,109,Philadelphia 76ers,93,Box Score,,
Mon Mar 22 2010,7:00 PM,Memphis Grizzlies,102,Sacramento Kings,85,Box Score,,
Mon Mar 22 2010,7:00 PM,Boston Celtics,97,Utah Jazz,110,Box Score,,
Tue Mar 23 2010,7:30 PM,Los Angeles Clippers,96,Dallas Mavericks,106,Box Score,,
Tue Mar 23 2010,7:30 PM,Indiana Pacers,98,Detroit Pistons,83,Box Score,,
Tue Mar 23 2010,7:30 PM,Denver Nuggets,104,New York Knicks,109,Box Score,,
Tue Mar 23 2010,7:00 PM,Charlotte Bobcats,95,Washington Wizards,86,Box Score,OT,
Wed Mar 24 2010,7:00 PM,Orlando Magic,84,Atlanta Hawks,86,Box Score,,
Wed Mar 24 2010,7:00 PM,Denver Nuggets,99,Boston Celtics,113,Box Score,,
Wed Mar 24 2010,7:00 PM,Minnesota Timberwolves,95,Charlotte Bobcats,108,Box Score,,
Wed Mar 24 2010,7:30 PM,Memphis Grizzlies,110,Golden State Warriors,128,Box Score,,
Wed Mar 24 2010,7:00 PM,Washington Wizards,82,Indiana Pacers,99,Box Score,,
Wed Mar 24 2010,7:00 PM,Philadelphia 76ers,101,Milwaukee Bucks,86,Box Score,,
Wed Mar 24 2010,7:30 PM,Sacramento Kings,79,New Jersey Nets,93,Box Score,,
Wed Mar 24 2010,7:00 PM,Cleveland Cavaliers,105,New Orleans Hornets,92,Box Score,,
Wed Mar 24 2010,7:00 PM,Houston Rockets,104,Oklahoma City Thunder,122,Box Score,,
Wed Mar 24 2010,8:30 PM,Los Angeles Lakers,92,San Antonio Spurs,83,Box Score,,
Wed Mar 24 2010,7:00 PM,Utah Jazz,113,Toronto Raptors,87,Box Score,,
Thu Mar 25 2010,7:00 PM,Miami Heat,103,Chicago Bulls,74,Box Score,,
Thu Mar 25 2010,7:30 PM,Los Angeles Clippers,99,Houston Rockets,93,Box Score,,
Thu Mar 25 2010,7:30 PM,Dallas Mavericks,89,Portland Trail Blazers,101,Box Score,,
Fri Mar 26 2010,7:30 PM,Sacramento Kings,86,Boston Celtics,94,Box Score,,
Fri Mar 26 2010,7:00 PM,Washington Wizards,96,Charlotte Bobcats,107,Box Score,,
Fri Mar 26 2010,7:00 PM,Utah Jazz,106,Indiana Pacers,122,Box Score,,
Fri Mar 26 2010,7:30 PM,Miami Heat,87,Milwaukee Bucks,74,Box Score,,
Fri Mar 26 2010,8:00 PM,Detroit Pistons,110,New Jersey Nets,118,Box Score,,
Fri Mar 26 2010,7:00 PM,Los Angeles Lakers,75,Oklahoma City Thunder,91,Box Score,,
Fri Mar 26 2010,7:00 PM,Minnesota Timberwolves,97,Orlando Magic,106,Box Score,,
Fri Mar 26 2010,7:00 PM,Atlanta Hawks,98,Philadelphia 76ers,105,Box Score,,
Fri Mar 26 2010,7:00 PM,New York Knicks,96,Phoenix Suns,132,Box Score,,
Fri Mar 26 2010,7:30 PM,Cleveland Cavaliers,97,San Antonio Spurs,102,Box Score,,
Fri Mar 26 2010,7:00 PM,Denver Nuggets,97,Toronto Raptors,96,Box Score,,
Sat Mar 27 2010,7:00 PM,New Jersey Nets,83,Chicago Bulls,106,Box Score,,
Sat Mar 27 2010,7:30 PM,Dallas Mavericks,111,Golden State Warriors,90,Box Score,,
Sat Mar 27 2010,7:30 PM,Los Angeles Lakers,109,Houston Rockets,101,Box Score,,
Sat Mar 27 2010,7:00 PM,Portland Trail Blazers,112,New Orleans Hornets,101,Box Score,,
Sat Mar 27 2010,7:00 PM,Utah Jazz,103,Washington Wizards,87,Box Score,,
Sun Mar 28 2010,3:30 PM,Indiana Pacers,84,Atlanta Hawks,94,Box Score,,
Sun Mar 28 2010,8:00 PM,San Antonio Spurs,94,Boston Celtics,73,Box Score,,
Sun Mar 28 2010,3:00 PM,Sacramento Kings,90,Cleveland Cavaliers,97,Box Score,,
Sun Mar 28 2010,6:00 PM,Chicago Bulls,110,Detroit Pistons,103,Box Score,,
Sun Mar 28 2010,6:30 PM,Golden State Warriors,121,Los Angeles Clippers,103,Box Score,,
Sun Mar 28 2010,6:00 PM,Toronto Raptors,94,Miami Heat,97,Box Score,,
Sun Mar 28 2010,2:00 PM,Memphis Grizzlies,103,Milwaukee Bucks,108,Box Score,OT,
Sun Mar 28 2010,6:00 PM,Phoenix Suns,111,Minnesota Timberwolves,105,Box Score,,
Sun Mar 28 2010,6:00 PM,Portland Trail Blazers,92,Oklahoma City Thunder,87,Box Score,,
Sun Mar 28 2010,6:00 PM,Denver Nuggets,97,Orlando Magic,103,Box Score,,
Mon Mar 29 2010,7:00 PM,Toronto Raptors,103,Charlotte Bobcats,101,Box Score,,
Mon Mar 29 2010,7:30 PM,Denver Nuggets,93,Dallas Mavericks,109,Box Score,,
Mon Mar 29 2010,7:30 PM,San Antonio Spurs,84,New Jersey Nets,90,Box Score,,
Mon Mar 29 2010,7:00 PM,Los Angeles Lakers,100,New Orleans Hornets,108,Box Score,,
Mon Mar 29 2010,7:00 PM,New York Knicks,98,Utah Jazz,103,Box Score,,
Tue Mar 30 2010,7:00 PM,Phoenix Suns,111,Chicago Bulls,105,Box Score,,
Tue Mar 30 2010,7:30 PM,Washington Wizards,94,Houston Rockets,98,Box Score,,
Tue Mar 30 2010,7:00 PM,Sacramento Kings,95,Indiana Pacers,102,Box Score,,
Tue Mar 30 2010,7:00 PM,Los Angeles Clippers,89,Milwaukee Bucks,107,Box Score,,
Tue Mar 30 2010,7:00 PM,Oklahoma City Thunder,111,Philadelphia 76ers,93,Box Score,,
Wed Mar 31 2010,7:00 PM,Los Angeles Lakers,92,Atlanta Hawks,109,Box Score,,
Wed Mar 31 2010,7:30 PM,Oklahoma City Thunder,109,Boston Celtics,104,Box Score,,
Wed Mar 31 2010,7:00 PM,Philadelphia 76ers,84,Charlotte Bobcats,103,Box Score,,
Wed Mar 31 2010,7:00 PM,Milwaukee Bucks,98,Cleveland Cavaliers,101,Box Score,,
Wed Mar 31 2010,7:30 PM,Miami Heat,98,Detroit Pistons,81,Box Score,,
Wed Mar 31 2010,7:00 PM,Dallas Mavericks,106,Memphis Grizzlies,102,Box Score,OT,
Wed Mar 31 2010,7:00 PM,Sacramento Kings,99,Minnesota Timberwolves,108,Box Score,,
Wed Mar 31 2010,7:30 PM,Phoenix Suns,116,New Jersey Nets,105,Box Score,,
Wed Mar 31 2010,7:00 PM,Washington Wizards,96,New Orleans Hornets,91,Box Score,,
Wed Mar 31 2010,7:00 PM,New York Knicks,90,Portland Trail Blazers,118,Box Score,,
Wed Mar 31 2010,7:30 PM,Houston Rockets,102,San Antonio Spurs,119,Box Score,,
Wed Mar 31 2010,7:00 PM,Los Angeles Clippers,92,Toronto Raptors,114,Box Score,,
Wed Mar 31 2010,8:00 PM,Golden State Warriors,104,Utah Jazz,128,Box Score,,
Thu Apr 1 2010,7:00 PM,Orlando Magic,97,Dallas Mavericks,82,Box Score,,
Thu Apr 1 2010,8:30 PM,Portland Trail Blazers,92,Denver Nuggets,109,Box Score,,
Fri Apr 2 2010,7:30 PM,Houston Rockets,119,Boston Celtics,114,Box Score,OT,
Fri Apr 2 2010,7:00 PM,Milwaukee Bucks,86,Charlotte Bobcats,87,Box Score,OT,
Fri Apr 2 2010,8:00 PM,Atlanta Hawks,88,Cleveland Cavaliers,93,Box Score,,
Fri Apr 2 2010,8:00 PM,Phoenix Suns,109,Detroit Pistons,94,Box Score,,
Fri Apr 2 2010,7:30 PM,New York Knicks,117,Golden State Warriors,128,Box Score,,
Fri Apr 2 2010,7:00 PM,Miami Heat,105,Indiana Pacers,96,Box Score,OT,
Fri Apr 2 2010,7:30 PM,Utah Jazz,92,Los Angeles Lakers,106,Box Score,,
Fri Apr 2 2010,7:00 PM,New Orleans Hornets,96,Memphis Grizzlies,107,Box Score,,
Fri Apr 2 2010,7:30 PM,Orlando Magic,100,San Antonio Spurs,112,Box Score,,
